,PD,EAD,LGD,Actual_Target,EL,EL_pct,RISK_TIER,DECISION
157058,0.3731343150138855,206059.5,0.45,0,34599.54167307168,0.16791044175624847,HIGH,DECLINE
89216,0.08949416130781174,537669.0,0.45,0,21653.206297294426,0.040272372588515286,MEDIUM,MANUAL_REVIEW
207960,0.0749896988272667,922500.0,0.45,0,31130.09872566909,0.033745364472270015,LOW,APPROVE
296524,0.061991870403289795,256500.0,0.45,0,7155.411641299725,0.02789634168148041,LOW,APPROVE
112468,0.09035779535770416,542133.0,0.45,0,22043.674201796206,0.04066100791096688,MEDIUM,MANUAL_REVIEW
242296,0.20670391619205475,135000.0,0.45,0,12557.262908667326,0.09301676228642464,MEDIUM,MANUAL_REVIEW
45150,0.08154802769422531,450000.0,0.45,0,16513.475608080626,0.03669661246240139,LOW,APPROVE
227804,0.1358734667301178,675000.0,0.45,0,41271.56551927328,0.061143060028553006,MEDIUM,MANUAL_REVIEW
216525,0.09035779535770416,594000.0,0.45,0,24152.638699114326,0.04066100791096688,MEDIUM,MANUAL_REVIEW
132622,0.01935012824833393,202500.0,0.45,0,1763.2804366294295,0.00870755771175027,LOW,APPROVE
49390,0.02122514694929123,283500.0,0.45,0,2707.7981220558286,0.009551316127181053,LOW,APPROVE
115795,0.03948831930756569,1350000.0,0.45,0,23989.153979346156,0.01776974368840456,LOW,APPROVE
153691,0.02122514694929123,1002870.0,0.45,0,9578.728404466063,0.009551316127181053,LOW,APPROVE
67873,0.08949416130781174,454500.0,0.45,0,18303.7933414802,0.04027237258851529,MEDIUM,MANUAL_REVIEW
21036,0.0749896988272667,781920.0,0.45,0,26386.17538815737,0.033745364472270015,LOW,APPROVE
304126,0.02954048104584217,351000.0,0.45,0,4665.918981190771,0.013293216470628977,LOW,APPROVE
221682,0.02954048104584217,755190.0,0.45,0,10038.904146454297,0.013293216470628977,LOW,APPROVE
249699,0.3396226465702057,474048.0,0.45,1,72448.84636259079,0.15283019095659256,HIGH,DECLINE
304295,0.04681568965315819,728460.0,0.45,0,15346.510778132826,0.021067060343921185,LOW,APPROVE
9093,0.20600858330726624,148365.0,0.45,0,13754.00855807215,0.09270386248826981,MEDIUM,MANUAL_REVIEW
122547,0.1593625545501709,180000.0,0.45,1,12908.366918563843,0.0717131495475769,MEDIUM,MANUAL_REVIEW
118020,0.08154802769422531,1345500.0,0.45,0,49375.29206816107,0.03669661246240139,LOW,APPROVE
278367,0.03948831930756569,760122.0,0.45,0,13507.173111917451,0.01776974368840456,LOW,APPROVE
237253,0.26323118805885315,599778.0,0.45,0,71046.12398020328,0.11845403462648393,HIGH,DECLINE
177906,0.015748031437397003,268659.0,0.45,0,1903.8826700728387,0.007086614146828651,LOW,APPROVE
241922,0.08949416130781174,781920.0,0.45,0,31489.773574411873,0.040272372588515286,MEDIUM,MANUAL_REVIEW
47873,0.01935012824833393,180000.0,0.45,0,1567.3603881150484,0.00870755771175027,LOW,APPROVE
74088,0.03948831930756569,801000.0,0.45,0,14233.564694412053,0.01776974368840456,LOW,APPROVE
164043,0.01935012824833393,454500.0,0.45,0,3957.5849799904972,0.00870755771175027,LOW,APPROVE
42779,0.055392514914274216,1042812.0,0.45,0,25993.790668252856,0.024926631711423397,LOW,APPROVE
200402,0.08949416130781174,966555.0,0.45,0,38925.463087292395,0.040272372588515286,MEDIUM,MANUAL_REVIEW
133441,0.16336633265018463,509400.0,0.45,0,37448.46443340182,0.07351484969258308,MEDIUM,MANUAL_REVIEW
241059,0.01032863836735487,900000.0,0.45,0,4183.098538778722,0.004647887265309692,LOW,APPROVE
258378,0.02954048104584217,180000.0,0.45,0,2392.778964713216,0.013293216470628977,LOW,APPROVE
108201,0.03190013766288757,135000.0,0.45,0,1937.93336302042,0.014355061948299408,LOW,APPROVE
372,0.3456561863422394,629325.0,0.45,0,97888.53576142341,0.15554528385400773,HIGH,DECLINE
112654,0.20670391619205475,675000.0,0.45,0,62786.31454333663,0.09301676228642464,MEDIUM,MANUAL_REVIEW
84403,0.01935012824833393,900000.0,0.45,0,7836.801940575242,0.00870755771175027,LOW,APPROVE
129042,0.03190013766288757,1223010.0,0.45,0,17556.38431338966,0.014355061948299408,LOW,APPROVE
169396,0.09035779535770416,254700.0,0.45,1,10356.358714923264,0.04066100791096688,MEDIUM,MANUAL_REVIEW
86338,0.21164773404598236,94675.5,0.45,0,9017.034770101682,0.09524148032069206,MEDIUM,MANUAL_REVIEW
147935,0.08949416130781174,408865.5,0.45,0,16465.983754589597,0.040272372588515286,MEDIUM,MANUAL_REVIEW
234176,0.02122514694929123,436032.0,0.45,0,4164.679473567009,0.009551316127181053,LOW,APPROVE
107560,0.12295082211494446,709879.5,0.45,0,39276.12065739557,0.055327869951725006,MEDIUM,MANUAL_REVIEW
180940,0.08949416130781174,327024.0,0.45,0,13170.032373386623,0.040272372588515286,MEDIUM,MANUAL_REVIEW
306777,0.47035571932792664,521280.0,0.45,0,110334.16321706772,0.21166007369756698,HIGH,DECLINE
21188,0.1358734667301178,254700.0,0.45,0,15573.137389272453,0.06114306002855301,MEDIUM,MANUAL_REVIEW
164515,0.09035779535770416,604152.0,0.45,1,24565.42925142646,0.04066100791096688,MEDIUM,MANUAL_REVIEW
117036,0.09035779535770416,1056447.0,0.45,0,42956.19982451722,0.04066100791096688,MEDIUM,MANUAL_REVIEW
197081,0.1358734667301178,284400.0,0.45,0,17389.086272120476,0.061143060028553006,MEDIUM,MANUAL_REVIEW
257017,0.08124999701976776,202500.0,0.45,0,7403.905978426337,0.03656249865889549,LOW,APPROVE
2906,0.02954048104584217,327024.0,0.45,0,4347.2008230909705,0.013293216470628977,LOW,APPROVE
86327,0.3731343150138855,675000.0,0.45,0,113339.54818546772,0.16791044175624847,HIGH,DECLINE
17078,0.1358734667301178,450000.0,0.45,0,27514.377012848858,0.06114306002855302,MEDIUM,MANUAL_REVIEW
130248,0.0749896988272667,270000.0,0.45,0,9111.248407512903,0.033745364472270015,LOW,APPROVE
240775,0.01935012824833393,1023966.0,0.45,0,8916.243039870076,0.00870755771175027,LOW,APPROVE
8111,0.14920486509799957,245268.0,0.45,0,16467.83048378527,0.0671421892940998,MEDIUM,MANUAL_REVIEW
205893,0.09035779535770416,187704.0,0.45,0,7632.233828920127,0.04066100791096688,MEDIUM,MANUAL_REVIEW
252207,0.061991870403289795,1118920.5,0.45,0,31213.7885824129,0.02789634168148041,LOW,APPROVE
100035,0.055392514914274216,792162.0,0.45,0,19745.93042978458,0.024926631711423397,LOW,APPROVE
221684,0.14364640414714813,90000.0,0.45,0,5817.6793679595,0.06464088186621667,MEDIUM,MANUAL_REVIEW
181582,0.01032863836735487,743031.0,0.45,0,3453.5243226303255,0.004647887265309692,LOW,APPROVE
168562,0.18987341225147247,509400.0,0.45,1,43524.682290405035,0.08544303551316261,MEDIUM,MANUAL_REVIEW
137738,0.04681568965315819,180000.0,0.45,0,3792.070861905813,0.021067060343921185,LOW,APPROVE
36002,0.08949416130781174,808650.0,0.45,0,32566.254093702886,0.040272372588515286,MEDIUM,MANUAL_REVIEW
168297,0.02122514694929123,1350000.0,0.45,0,12894.276771694422,0.009551316127181053,LOW,APPROVE
295429,0.04131736606359482,650704.5,0.45,0,12098.428211577795,0.01859281472861767,LOW,APPROVE
55787,0.03691275045275688,229500.0,0.45,0,3812.164303008467,0.016610737703740597,LOW,APPROVE
82672,0.15819208323955536,378706.5,0.45,0,26958.766577112303,0.07118643745779991,MEDIUM,MANUAL_REVIEW
89520,0.16336633265018463,254700.0,0.45,1,18724.23221670091,0.07351484969258308,MEDIUM,MANUAL_REVIEW
208771,0.2219570428133011,270000.0,0.45,0,26967.780701816082,0.09988066926598549,MEDIUM,MANUAL_REVIEW
155848,0.08949416130781174,755190.0,0.45,0,30413.29305512086,0.040272372588515286,MEDIUM,MANUAL_REVIEW
253663,0.055392514914274216,463500.0,0.45,0,11553.493798244745,0.024926631711423397,LOW,APPROVE
294892,0.02122514694929123,675000.0,0.45,0,6447.138385847211,0.009551316127181053,LOW,APPROVE
132567,0.3456561863422394,284400.0,0.45,1,44237.078728079796,0.15554528385400773,HIGH,DECLINE
229116,0.055392514914274216,1542366.0,0.45,0,38445.98924622126,0.024926631711423397,LOW,APPROVE
63068,0.03190013766288757,553806.0,0.45,0,7949.919437339902,0.014355061948299408,LOW,APPROVE
183379,0.03190013766288757,1687266.0,0.45,0,24220.80795325935,0.01435506194829941,LOW,APPROVE
76509,0.08949416130781174,675000.0,0.45,1,27183.85149724782,0.040272372588515286,MEDIUM,MANUAL_REVIEW
50373,0.15819208323955536,450000.0,0.45,1,32033.89685600996,0.07118643745779991,MEDIUM,MANUAL_REVIEW
40156,0.061991870403289795,1039702.5,0.45,0,29003.896187089384,0.02789634168148041,LOW,APPROVE
232607,0.09035779535770416,135000.0,0.45,0,5489.236067980529,0.04066100791096688,MEDIUM,MANUAL_REVIEW
121201,0.01032863836735487,486531.0,0.45,0,2261.3412390783897,0.004647887265309692,LOW,APPROVE
141325,0.3456561863422394,302544.0,0.45,0,47059.292358326915,0.15554528385400773,HIGH,DECLINE
302989,0.08154802769422531,415408.5,0.45,0,15244.08473808747,0.03669661246240139,LOW,APPROVE
44303,0.08154802769422531,457834.5,0.45,0,16800.97521841731,0.03669661246240139,LOW,APPROVE
90140,0.01935012824833393,188478.0,0.45,0,1641.1830623952671,0.00870755771175027,LOW,APPROVE
140750,0.2219570428133011,675000.0,0.45,1,67419.4517545402,0.09988066926598549,MEDIUM,MANUAL_REVIEW
132245,0.09035779535770416,298512.0,0.45,0,12137.798793518545,0.04066100791096688,MEDIUM,MANUAL_REVIEW
283485,0.14920486509799957,675000.0,0.45,1,45320.97777351737,0.0671421892940998,MEDIUM,MANUAL_REVIEW
133732,0.061991870403289795,270000.0,0.45,0,7532.01225399971,0.02789634168148041,LOW,APPROVE
37062,0.03948831930756569,900000.0,0.45,0,15992.769319564104,0.01776974368840456,LOW,APPROVE
242461,0.04131736606359482,862560.0,0.45,0,16037.418272316456,0.01859281472861767,LOW,APPROVE
41579,0.14920486509799957,269550.0,0.45,0,18098.177124224603,0.0671421892940998,MEDIUM,MANUAL_REVIEW
93239,0.01935012824833393,1002870.0,0.45,0,8732.548402382992,0.00870755771175027,LOW,APPROVE
223275,0.04131736606359482,942300.0,0.45,0,17520.00931877643,0.01859281472861767,LOW,APPROVE
149916,0.08154802769422531,269550.0,0.45,0,9891.571889240295,0.03669661246240139,LOW,APPROVE
13204,0.04681568965315819,215640.0,0.45,0,4542.900892563164,0.021067060343921185,LOW,APPROVE
294647,0.08949416130781174,1971072.0,0.45,0,79379.74598279,0.040272372588515286,MEDIUM,MANUAL_REVIEW
113892,0.055392514914274216,1288350.0,0.45,0,32114.225965412334,0.024926631711423397,LOW,APPROVE
104110,0.04681568965315819,140166.0,0.45,0,2952.885580166057,0.021067060343921185,LOW,APPROVE
199980,0.0749896988272667,490495.5,0.45,0,16551.949419508317,0.033745364472270015,LOW,APPROVE
257972,0.3731343150138855,337923.0,0.45,0,56740.80020959675,0.16791044175624847,HIGH,DECLINE
152322,0.01032863836735487,144000.0,0.45,0,669.2957662045956,0.004647887265309692,LOW,APPROVE
20599,0.1358734667301178,180000.0,0.45,0,11005.750805139542,0.061143060028553006,MEDIUM,MANUAL_REVIEW
284152,0.09035779535770416,964368.0,0.45,0,39212.17487708331,0.04066100791096688,MEDIUM,MANUAL_REVIEW
86953,0.0749896988272667,472500.0,0.45,0,15944.684713147582,0.033745364472270015,LOW,APPROVE
159648,0.015748031437397003,187704.0,0.45,0,1330.1858218163252,0.007086614146828651,LOW,APPROVE
37005,0.03691275045275688,454500.0,0.45,0,7549.580286350101,0.016610737703740597,LOW,APPROVE
226051,0.1358734667301178,397881.0,0.45,1,24327.6618672207,0.06114306002855301,MEDIUM,MANUAL_REVIEW
44334,0.02122514694929123,862560.0,0.45,0,8238.58323866129,0.009551316127181053,LOW,APPROVE
295184,0.02954048104584217,398160.0,0.45,0,5292.827069945633,0.013293216470628977,LOW,APPROVE
210060,0.3731343150138855,219042.0,0.45,0,36779.43898317218,0.16791044175624847,HIGH,DECLINE
37960,0.01032863836735487,523597.5,0.45,0,2433.622152397991,0.004647887265309692,LOW,APPROVE
240257,0.1358734667301178,156384.0,0.45,0,9561.796299505235,0.06114306002855301,MEDIUM,MANUAL_REVIEW
255295,0.0749896988272667,245268.0,0.45,0,8276.658053384723,0.033745364472270015,LOW,APPROVE
31218,0.015748031437397003,1174005.0,0.45,0,8319.720441447571,0.007086614146828651,LOW,APPROVE
87585,0.061991870403289795,180000.0,0.45,0,5021.341502666473,0.02789634168148041,LOW,APPROVE
212672,0.03948831930756569,1125000.0,0.45,0,19990.96164945513,0.01776974368840456,LOW,APPROVE
292510,0.21164773404598236,163098.0,0.45,1,15533.694957344234,0.09524148032069206,MEDIUM,MANUAL_REVIEW
59054,0.1358734667301178,157500.0,0.45,0,9630.031954497099,0.061143060028553006,MEDIUM,MANUAL_REVIEW
108844,0.061991870403289795,463500.0,0.45,0,12929.954369366169,0.02789634168148041,LOW,APPROVE
147535,0.1593625545501709,314100.0,0.45,0,22525.100272893906,0.0717131495475769,MEDIUM,MANUAL_REVIEW
304539,0.01935012824833393,474048.0,0.45,0,4127.800318139792,0.00870755771175027,LOW,APPROVE
165754,0.3456561863422394,250272.0,0.45,0,38928.62928071022,0.15554528385400773,HIGH,DECLINE
75435,0.20670391619205475,592560.0,0.45,0,55118.01266044378,0.09301676228642464,MEDIUM,MANUAL_REVIEW
76796,0.09035779535770416,364896.0,0.45,1,14837.039142680169,0.04066100791096688,MEDIUM,MANUAL_REVIEW
244637,0.055392514914274216,363190.5,0.45,0,9053.11583458772,0.024926631711423397,LOW,APPROVE
124093,0.01935012824833393,486000.0,0.45,0,4231.873047910631,0.00870755771175027,LOW,APPROVE
20697,0.014641288667917252,1024740.0,0.45,0,6751.581367302686,0.006588579900562763,LOW,APPROVE
104928,0.27751195430755615,523597.5,0.45,0,65387.054472997785,0.12488037943840027,HIGH,DECLINE
254872,0.27751195430755615,315000.0,0.45,1,39337.319523096085,0.12488037943840027,HIGH,DECLINE
138397,0.01935012824833393,473760.0,0.45,0,4125.292541518807,0.00870755771175027,LOW,APPROVE
47368,0.01032863836735487,540000.0,0.45,0,2509.8591232672334,0.004647887265309692,LOW,APPROVE
68799,0.1625615805387497,675000.0,0.45,0,49378.08008864523,0.07315271124243737,MEDIUM,MANUAL_REVIEW
217986,0.26323118805885315,512338.5,0.45,0,60688.56241948083,0.11845403462648392,HIGH,DECLINE
42758,0.02122514694929123,315000.0,0.45,0,3008.6645800620317,0.009551316127181053,LOW,APPROVE
91526,0.0749896988272667,597339.0,0.45,0,20157.422268501297,0.033745364472270015,LOW,APPROVE
284043,0.011976048350334167,270000.0,0.45,0,1455.0898745656013,0.005389221757650375,LOW,APPROVE
130172,0.03691275045275688,1024740.0,0.45,0,17021.68735453114,0.016610737703740597,LOW,APPROVE
64015,0.02954048104584217,270000.0,0.45,0,3589.1684470698237,0.013293216470628977,LOW,APPROVE
171488,0.01935012824833393,450000.0,0.45,0,3918.400970287621,0.00870755771175027,LOW,APPROVE
120605,0.02122514694929123,1546020.0,0.45,0,14766.525758944452,0.009551316127181053,LOW,APPROVE
235087,0.061991870403289795,98910.0,0.45,0,2759.227155715227,0.02789634168148041,LOW,APPROVE
159073,0.10454985499382019,187704.0,0.45,0,8830.99169179201,0.047047434747219084,MEDIUM,MANUAL_REVIEW
88999,0.015748031437397003,284400.0,0.45,0,2015.4330633580685,0.007086614146828651,LOW,APPROVE
4733,0.20600858330726624,270000.0,0.45,0,25030.042871832848,0.09270386248826981,MEDIUM,MANUAL_REVIEW
32518,0.12295082211494446,971280.0,0.45,0,53738.853526711464,0.055327869951725006,MEDIUM,MANUAL_REVIEW
44339,0.01032863836735487,2085120.0,0.45,0,9691.402694642544,0.004647887265309692,LOW,APPROVE
45030,0.27751195430755615,633681.0,0.45,1,79134.32372290493,0.12488037943840027,HIGH,DECLINE
163115,0.02954048104584217,314100.0,0.45,0,4175.399293424562,0.013293216470628977,LOW,APPROVE
301291,0.04681568965315819,454500.0,0.45,0,9574.978926312178,0.021067060343921185,LOW,APPROVE
45009,0.03190013766288757,781920.0,0.45,0,11224.510038614273,0.014355061948299408,LOW,APPROVE
189626,0.015748031437397003,343800.0,0.45,0,2436.3779436796904,0.007086614146828651,LOW,APPROVE
63560,0.04131736606359482,288873.0,0.45,0,5370.962169099972,0.01859281472861767,LOW,APPROVE
271816,0.02122514694929123,1755000.0,0.45,0,16762.55980320275,0.009551316127181053,LOW,APPROVE
95217,0.08949416130781174,203760.0,0.45,0,8205.898638635874,0.04027237258851528,MEDIUM,MANUAL_REVIEW
69699,0.02954048104584217,733315.5,0.45,0,9748.121682767523,0.013293216470628977,LOW,APPROVE
141899,0.08949416130781174,512446.5,0.45,0,20637.4363796806,0.040272372588515286,MEDIUM,MANUAL_REVIEW
159425,0.01935012824833393,208512.0,0.45,0,1815.6302735924721,0.00870755771175027,LOW,APPROVE
24813,0.01032863836735487,508495.5,0.45,0,2363.4297589172843,0.004647887265309692,LOW,APPROVE
263964,0.12295082211494446,539100.0,0.45,0,29827.25469097495,0.055327869951725006,MEDIUM,MANUAL_REVIEW
104898,0.26323118805885315,414792.0,0.45,0,49133.785930788516,0.11845403462648392,HIGH,DECLINE
159397,0.061991870403289795,888840.0,0.45,0,24795.384340167046,0.02789634168148041,LOW,APPROVE
201966,0.02954048104584217,668304.0,0.45,0,8883.909740187228,0.013293216470628977,LOW,APPROVE
157555,0.10454985499382019,202500.0,0.45,0,9527.105536311865,0.047047434747219084,MEDIUM,MANUAL_REVIEW
306000,0.00699300691485405,500490.0,0.45,0,1574.9685138668867,0.0031468531116843226,LOW,APPROVE
209846,0.02122514694929123,225000.0,0.45,0,2149.046128615737,0.009551316127181053,LOW,APPROVE
162233,0.14920486509799957,474768.0,0.45,0,31876.962926781176,0.0671421892940998,MEDIUM,MANUAL_REVIEW
15129,0.01935012824833393,180000.0,0.45,0,1567.3603881150484,0.00870755771175027,LOW,APPROVE
49128,0.3396226465702057,781920.0,0.45,0,119500.98291277885,0.15283019095659256,HIGH,DECLINE
259001,0.02954048104584217,900000.0,0.45,0,11963.89482356608,0.013293216470628977,LOW,APPROVE
162750,0.061991870403289795,740704.5,0.45,0,20662.945817010106,0.02789634168148041,LOW,APPROVE
125995,0.02122514694929123,143910.0,0.45,0,1374.5299038626254,0.009551316127181053,LOW,APPROVE
272829,0.08949416130781174,728460.0,0.45,0,29336.812535829846,0.040272372588515286,MEDIUM,MANUAL_REVIEW
1976,0.02122514694929123,158301.0,0.45,0,1511.9828942488878,0.009551316127181053,LOW,APPROVE
34328,0.02954048104584217,168102.0,0.45,0,2234.6162751456723,0.013293216470628977,LOW,APPROVE
169556,0.0749896988272667,247500.0,0.45,1,8351.977706886828,0.033745364472270015,LOW,APPROVE
60215,0.04681568965315819,1006920.0,0.45,0,21212.84440150112,0.021067060343921185,LOW,APPROVE
259410,0.055392514914274216,1223010.0,0.45,0,30485.51984938793,0.024926631711423397,LOW,APPROVE
228929,0.08124999701976776,544491.0,0.45,0,19907.951457280666,0.03656249865889549,LOW,APPROVE
223096,0.01935012824833393,941580.0,0.45,0,8198.862190229818,0.00870755771175027,LOW,APPROVE
143868,0.02954048104584217,270000.0,0.45,0,3589.1684470698237,0.013293216470628977,LOW,APPROVE
134265,0.14920486509799957,314100.0,0.45,1,21089.36165727675,0.0671421892940998,MEDIUM,MANUAL_REVIEW
137761,0.01032863836735487,1350000.0,0.45,0,6274.647808168083,0.004647887265309692,LOW,APPROVE
3008,0.02954048104584217,176328.0,0.45,0,2343.966273833066,0.013293216470628977,LOW,APPROVE
87238,0.0,1800000.0,0.45,0,0.0,0.0,LOW,APPROVE
76469,0.1625615805387497,450000.0,0.45,0,32918.72005909682,0.07315271124243738,MEDIUM,MANUAL_REVIEW
279791,0.0749896988272667,229500.0,0.45,0,7744.561146385969,0.033745364472270015,LOW,APPROVE
73872,0.01032863836735487,540000.0,0.45,0,2509.8591232672334,0.004647887265309692,LOW,APPROVE
23102,0.04131736606359482,180000.0,0.45,0,3346.7066511511803,0.01859281472861767,LOW,APPROVE
79712,0.055392514914274216,1080000.0,0.45,0,26920.76224833727,0.024926631711423397,LOW,APPROVE
25457,0.0749896988272667,900297.0,0.45,0,30380.850398291277,0.033745364472270015,LOW,APPROVE
226327,0.055392514914274216,454500.0,0.45,1,11329.154112841934,0.024926631711423397,LOW,APPROVE
123182,0.15819208323955536,180000.0,0.45,0,12813.558742403984,0.07118643745779991,MEDIUM,MANUAL_REVIEW
173122,0.01032863836735487,373500.0,0.45,0,1735.9858935931697,0.004647887265309692,LOW,APPROVE
256709,0.1358734667301178,440784.0,0.45,0,26950.882571625712,0.06114306002855301,MEDIUM,MANUAL_REVIEW
114737,0.08154802769422531,621000.0,0.45,0,22788.596339151263,0.03669661246240139,LOW,APPROVE
97657,0.014641288667917252,83538.0,0.45,0,550.3967877332121,0.006588579900562764,LOW,APPROVE
196655,0.02954048104584217,327024.0,0.45,0,4347.2008230909705,0.013293216470628977,LOW,APPROVE
226234,0.03691275045275688,531265.5,0.45,0,8824.7118715466,0.016610737703740597,LOW,APPROVE
251868,0.014641288667917252,202500.0,0.45,0,1334.1874298639596,0.006588579900562763,LOW,APPROVE
7669,0.04681568965315819,545040.0,0.45,0,11482.390569850802,0.021067060343921185,LOW,APPROVE
59394,0.02122514694929123,835380.0,0.45,0,7978.978466324508,0.009551316127181053,LOW,APPROVE
290767,0.14920486509799957,53910.0,0.45,0,3619.6354248449206,0.0671421892940998,MEDIUM,MANUAL_REVIEW
306619,0.0749896988272667,904500.0,0.45,1,30522.68216516823,0.033745364472270015,LOW,APPROVE
233609,0.03948831930756569,135531.0,0.45,0,2408.3511318331584,0.01776974368840456,LOW,APPROVE
118965,0.14920486509799957,180000.0,0.45,0,12085.594072937965,0.0671421892940998,MEDIUM,MANUAL_REVIEW
144591,0.03691275045275688,884124.0,0.45,0,14685.951861581952,0.016610737703740597,LOW,APPROVE
303162,0.0749896988272667,808650.0,0.45,0,27288.18898050115,0.033745364472270015,LOW,APPROVE
239516,0.02954048104584217,942300.0,0.45,0,12526.197880273685,0.013293216470628977,LOW,APPROVE
287389,0.0749896988272667,545040.0,0.45,0,18392.573451966047,0.033745364472270015,LOW,APPROVE
78346,0.0749896988272667,269550.0,0.45,0,9096.062993500382,0.033745364472270015,LOW,APPROVE
41190,0.02122514694929123,254700.0,0.45,0,2432.7202175930142,0.009551316127181053,LOW,APPROVE
258032,0.21164773404598236,450000.0,0.45,0,42858.66614431143,0.09524148032069206,MEDIUM,MANUAL_REVIEW
101406,0.0749896988272667,675000.0,0.45,0,22778.12101878226,0.033745364472270015,LOW,APPROVE
41453,0.27751195430755615,314100.0,0.45,0,39224.927181601524,0.12488037943840027,HIGH,DECLINE
270985,0.055392514914274216,1724688.0,0.45,0,42990.662593111396,0.024926631711423397,LOW,APPROVE
121463,0.01032863836735487,260640.0,0.45,0,1211.425336830318,0.004647887265309692,LOW,APPROVE
251013,0.01935012824833393,382500.0,0.45,0,3330.640824744478,0.00870755771175027,LOW,APPROVE
35129,0.08949416130781174,450000.0,0.45,0,18122.56766483188,0.04027237258851529,MEDIUM,MANUAL_REVIEW
182435,0.3456561863422394,592560.0,0.45,0,92169.91340053082,0.15554528385400773,HIGH,DECLINE
300043,0.03190013766288757,130320.0,0.45,0,1870.7516731023788,0.014355061948299408,LOW,APPROVE
71873,0.10454985499382019,343800.0,0.45,0,16174.908066093922,0.047047434747219084,MEDIUM,MANUAL_REVIEW
32961,0.04681568965315819,157500.0,0.45,0,3318.0620041675866,0.021067060343921185,LOW,APPROVE
28551,0.02954048104584217,135000.0,0.45,0,1794.5842235349119,0.013293216470628977,LOW,APPROVE
178504,0.00699300691485405,203760.0,0.45,0,641.2027900367975,0.003146853111684322,LOW,APPROVE
7791,0.20600858330726624,720000.0,0.45,0,66746.78099155426,0.09270386248826981,MEDIUM,MANUAL_REVIEW
258449,0.01935012824833393,1006920.0,0.45,0,8767.81401111558,0.00870755771175027,LOW,APPROVE
221891,0.09035779535770416,675000.0,0.45,0,27446.180339902643,0.04066100791096688,MEDIUM,MANUAL_REVIEW
137232,0.3456561863422394,462195.0,0.45,1,71892.2524709031,0.15554528385400773,HIGH,DECLINE
205666,0.015748031437397003,900000.0,0.45,0,6377.952732145786,0.007086614146828651,LOW,APPROVE
146352,0.0749896988272667,728460.0,0.45,0,24582.148203469817,0.033745364472270015,LOW,APPROVE
143530,0.03190013766288757,254700.0,0.45,0,3656.234278231859,0.014355061948299408,LOW,APPROVE
31473,0.01935012824833393,418500.0,0.45,0,3644.1129023674875,0.00870755771175027,LOW,APPROVE
273799,0.1358734667301178,942300.0,0.45,0,57615.10546490551,0.06114306002855302,MEDIUM,MANUAL_REVIEW
243485,0.03691275045275688,472500.0,0.45,0,7848.573565017432,0.016610737703740597,LOW,APPROVE
202634,0.02122514694929123,334152.0,0.45,0,3191.591386529803,0.009551316127181053,LOW,APPROVE
168505,0.16336633265018463,295168.5,0.45,0,21699.26791148521,0.07351484969258308,MEDIUM,MANUAL_REVIEW
215444,0.055392514914274216,225000.0,0.45,0,5608.492135070264,0.024926631711423397,LOW,APPROVE
125700,0.01935012824833393,1223010.0,0.45,0,10649.430157047696,0.00870755771175027,LOW,APPROVE
102718,0.00374531839042902,2250000.0,0.45,0,3792.1348703093827,0.001685393275693059,LOW,APPROVE
577,0.14920486509799957,254700.0,0.45,0,17101.11561320722,0.0671421892940998,MEDIUM,MANUAL_REVIEW
220955,0.03691275045275688,545040.0,0.45,0,9053.516478046775,0.016610737703740597,LOW,APPROVE
140861,0.014641288667917252,765000.0,0.45,0,5040.263623930514,0.006588579900562763,LOW,APPROVE
114877,0.055392514914274216,337923.0,0.45,0,8423.282167819329,0.024926631711423397,LOW,APPROVE
50503,0.14920486509799957,598486.5,0.45,0,40183.69387296326,0.0671421892940998,MEDIUM,MANUAL_REVIEW
57228,0.08949416130781174,414792.0,0.45,0,16704.657970735432,0.040272372588515286,MEDIUM,MANUAL_REVIEW
120309,0.015748031437397003,254700.0,0.45,0,1804.9606231972575,0.007086614146828651,LOW,APPROVE
68948,0.061991870403289795,257391.0,0.45,0,7180.267281737923,0.02789634168148041,LOW,APPROVE
286302,0.04681568965315819,814041.0,0.45,0,17149.450869425946,0.021067060343921185,LOW,APPROVE
161972,0.10454985499382019,197820.0,0.45,0,9306.92354169488,0.047047434747219084,MEDIUM,MANUAL_REVIEW
203572,0.055392514914274216,543037.5,0.45,0,13536.095767992083,0.024926631711423397,LOW,APPROVE
189519,0.055392514914274216,669600.0,0.45,0,16690.872593969107,0.024926631711423397,LOW,APPROVE
53687,0.04131736606359482,481495.5,0.45,0,8952.356624163129,0.01859281472861767,LOW,APPROVE
162539,0.03948831930756569,355536.0,0.45,0,6317.783592000604,0.01776974368840456,LOW,APPROVE
60189,0.00699300691485405,805536.0,0.45,0,2534.9034681737426,0.0031468531116843226,LOW,APPROVE
146783,0.01935012824833393,517500.0,0.45,0,4506.161115830764,0.00870755771175027,LOW,APPROVE
10543,0.1358734667301178,343377.0,0.45,0,20995.120523424448,0.06114306002855301,MEDIUM,MANUAL_REVIEW
274894,0.061991870403289795,646920.0,0.45,0,18046.701360583305,0.02789634168148041,LOW,APPROVE
183389,0.061991870403289795,315000.0,0.45,0,8787.347629666328,0.02789634168148041,LOW,APPROVE
208183,0.04131736606359482,814041.0,0.45,0,15135.313494498656,0.01859281472861767,LOW,APPROVE
180208,0.055392514914274216,634482.0,0.45,0,15815.49914152734,0.024926631711423397,LOW,APPROVE
